product_name,product_review,user_rating
Shock Top Belgian White,"Just average Belgium white, similar to Blue Moon. A good drinkable beer especially on hot and humid days of mowing the lawn or just working your butt off.",2.69
Shock Top Belgian White,"Why all the hate? If you're looking for a ""day"" beer, try it! It went down easy, didn't leave me feeling bloated and it's refreshing. I dug the citrusy (?) taste and the huge slice of orange that it came with enhanced the flavor more.",2.62
Shock Top Belgian White,"Of the big macro commercial wits out there, this is bottom of the heap. Barely passable on a summer day - do yourself a favor and get UFO or Blue Moon instead. Or just get Allagash - now in cans too haha.",3.0
Shock Top Belgian White,"I don’t understand the hate shock top gets. I think it’s a lot better than Blue Moon. It’s unfiltered so it looks funny but I think the lemon, lime, orange is better than Blue Moon’s Valencia orange",3.77
Shock Top Belgian White,"On-tap at the local dive - review from notes

Clearish yellow with a head that lasts. Smells like orange pine-sol, not terrible but sorta chem-y. I like the taste of this, but can't have more than one at a time. Has a harsh grain alcohol element, otherwise it's easy drinking

OK for girl beer ;)",2.72
Shock Top Belgian White,"Orangeish liquid. Drank from bottle
So can’t comment on head and lacing. Smell is somewhat fruity. Orange and maybe lemon but it was a stale smelling fruitiness, not necessarily like fresh ingredients. Taste follows suit with a bit of spicy complexity. Not a bad beer. Not a good one either. It is refreshing.",3.1
Shock Top Belgian White,This was my first time so I have to honestly wonder was this awful or expired? This had this weird yucky taste to it than wasn't like anything that a belgian white should taste like. Fortunately this was a kind of light nastiness. Idk expired or not I don't get a good vibe and this was just nasty.,1.2
Shock Top Belgian White,"Appearance: Pours a slightly hazy (~35% opacity), medium golden color with a medium white head. Bubbling and aggressive. SRM of 7. (4.00)

Aroma: Mild aromas. Some faint pale malts, grains, and hints of citrus. Not much here. (3.00)

Flavor: Flavor is mild too. It has mild pale malts upfront before a sour and grassy note in the middle, before some faint lemon citrus notes. Has a sour and leafy note that lingers. Only mildly sweet. Minimal yeast too. (3.25)

Feel: Medium-bodied, lower carbonation. Finishes with a slight sour note on the finish. (3.25)

Compared to Stone Dayfall 6/13/21: Pours an identical color. Milder aromas/flavors. More sour lemongrass, Less orange, orange peel, bergamot flower, and jasmine. Winner: Dayfall

to Blue Moon LightSky 7/12/21: Pours a darker color. Milder aromas/flavors. More pale/adjunct malts with a larger body. Less juicy orange.

Overall: A pretty bland beer here. Even a disappointment for knowing what I was walking into. The appearance was the best part. Minimal aromas and flavors altogether. A mild sour note is really all I detect that lingers. People on here have described this as similar to Blue Moon, but I would think that Blue Moon would drink far superior. This was bland, sour, and flavorless. (Final Rating: 3.24)",3.24
Shock Top Belgian White,"Average to slightly underwhelming. Its hard to not come off a giant beer douche while writing this, but it’s the truth. Shock Top on a summer day is delightful, but after a few sips it just becomes rather meh. That being said, one of the best homemade shandys I’ve ever crafted was with Shock. 1/4th Newman’s Lemonade and 3/4th a glass of Shock and damn you got a good mix. But, if you’re beer needs Newman’s help to be considered good, you don’t have a very good beer. All in all it’s pretty much like gas station coffee: it’s there, you know it sorta tastes like coffee, but it’s not great.",2.39
Daisy Cutter,"Can't figure out how to read the date code on the bottom but I poured the 16oz can into a pint glass at 63°F. Beautiful clear warm color. It tastes fresh and nutritious. Pleasant subtle flavor of barley but dry, not too sweet. Slight caramel taste. Not too hoppy. Nicely balanced. At 5.2 abv it's a smooth beer, even served at this warmer temperature. I'm glad I picked up four of these!",4.54
Daisy Cutter,This beer is an easy consistent beer that’s accessible and in the Midwest and that has made it as one of my go to beers at bars and restaurants. It has a light feel. It doesn’t really distinguish itself from most other IPAs and I don’t really seek it out but it certainly gets the job done.,3.19
Daisy Cutter,"A bit of a foggy, amber pour, nice white head, some really nice lacing. Snot factory says, pine, citrus. To me this is one of the better Pale Ales, which are becoming harder to find. I think I need to buy this more often.",3.99
Daisy Cutter,"16 oz can poured into nonic glass. Iron Mike batch 062722. Enough hops to let you know you’re drinking a Midwest APA. A Chicago standby, nice one.",4.17
Daisy Cutter,"Pours amber from a can dated 6/30. Smell gives off plenty of light caramel malts, some pine, and some residual fruits. Taste is piney bitter but quickly transitions towards flowers and malt, with some herbal elements. Finishes dry and coats the back of the tongue.
Overall a gem to drink, and a stellar APA. B+ rating.",3.67
Daisy Cutter,"Finally got my hands on one of these as I found this classic brew at a Total Wine in Tempe, Arizona when I was out there not too long ago. Like Sierra Nevada's flagship brew, this deserved to be rated high on here although it wasn't quite the gold standard that it's California counterpart has become.

This had a nice, copper hue to it was it was bright and topped off with plenty of offsetting head as the lacing left behind was somewhat extensive, but wavy and scattered without any hints of rings among the suds. Lots of bread, pine, and orange in the nose with some metallic hops underneath that, as the balance really shone through in the taste. Part fruit, part malt, and part bitter, this was nicely balanced, nicely carbonated, and easily enjoyable with some Caramel Malt, bread, and biscuit to keep the balance in check. as the earthiness became more apparent once this fully warmed up.

Not a lot of bitterness or burn to be had here, as the amount of alcohol was spot-on. Dated 3/3 on the bottom of the can with ""RECKONING"" written below it, there was a ton of pine and bitterness with some acrid lemon and enduring earthiness that left me wanting more. No doubt that this deserves it rating and classic status on here as I'd easily reach for it again, and a chaser of cold water afterwards!",4.19
Daisy Cutter,"Poured from a can into a pint glass. Pours orange yellow with a fluffy white head. Smells of floral and citrus hops. Tastes of grassy hops with hints or floral and citrus. Beer is light bodied and easy drinking, good carbonation. Overall, a very good beer.",4.24
Daisy Cutter,"Good orange gold color with light khaki head, 80% transparent.

Nose teased a bit of caramel and produce dept.

Taste was hop led bitterness and a rather restrained malt leading to a watery result for me

Mid bodied but the taste tilted it toward the leaner side.

I was expecting a bit more malt but perhaps I need more experience with the pale ale. All of my tasting scores of pale ales have been lower than IPAs for example.",3.53
Daisy Cutter,"Serving: 1 pint 3.2 fl. oz can (“01/19/22B… Rocky Top”) poured into a shaker pint glass.

Appearance: Slightly hazy, deep gold approaching amber. Pours with an amazing rocky head of white foam that persists and leaves sticky lace along the glass.

Smell: Orange and lemon citrus, pine needles and biscuits.

Taste: Crisply dry and balanced, with plenty of citrus, piney and resinous hops along with nice biscuit and caramel malt body.

Mouthfeel: Medium body, slight oily feel, and moderate carbonation.

Overall: Timeless balance of hops and malt, fantastic West Coast APA.",4.11
Daisy Cutter,"This beer pours a dark golden color, almost amber. Quite clear looking. The head is 2 finger, white, frothy, and fluffy looking. The head retention is quite good, and the head clings to the glass to form nice lacing as it dissipates.
Nose is quite minimal. I do get a faint hint of hops that makes me think of pine.
Up front I get a nice malty biscuit flavor, slightly buttery. This biscuit doesn't last long, because the hops then kick in. They're not as strong as an IPA (of course), but they're there, and linger. The hops tend toward pine. There's also a slight earthy, grassy flavor here also.
Body is crisp, but also full at the same time.
Overall this is a quite delicious beer, and I'm glad we've got it locally now.",4.01
Daisy Cutter,"Look - Great looking clear slightly lighter copper color with a white head and sticky lacing
Smell - citrus, floral, slight pine with a caramel malt backbone. Very classic Pale
Taste - citrus, floral, pine and caramel malt backbone just like the smell. slightly bitter but not overly bitter like some classic pales can be
Feel - Medium body with a medium light carb
Overall - pretty standard classic pale",3.84
Daisy Cutter,"Clean, easy drinking pale ale, almost like a dry hopped lager, very crisp flavor with excellent carbonation, hop profile with just a touch of juice, fruit (apple, lemon), herbs and spice (mint, pepper, pine). Refreshing, on the lighter side for IPA fans - as it should be. An extremely well done ale.",4.35
Daisy Cutter,"A dark gold color with a thick off-white head and plenty of lace
Aroma of citrus fruit, floral hops, and a hint of pine
Taste of grapefruit, caramel, and late pine
Medium-bodied, lingering bitterness.",4.04
Daisy Cutter,"Pours a slightly hazy golden color with a big fluffy off-white head that settles into a solid cap.

The aroma is of citrus and tropical hop notes. Orange and pineapple with a bit of spice in the end.

The taste has more bitter hop notes. I get some orange with a noticeable piney bite. Light pineapple provides some brightness. Sweet bready malt. Good balance.

Solid mouthfeel with semi-soft carbonation. Starts sweet from the malt but quickly transitions to the piney bitterness.

A fine APA. Plenty of hops flavors for the style though the hop profile didn't wow me.",3.93
Special Double Cream Stout,"12 oz bottle
Glass: Nonic Pint
Temp at Pour: 47 F
ABV: 6.1%


Look:
Very dark brown-to-black with some chestnut highlights when held up to a light. 1-finger dark tan/light brown head that quickly dissipates to a thing cover and then that begins to disappear. I suspect that the age of this bottle is a factor, here.

Smell:
Sweet roasted oats and rich semi-sweet chocolate. Touch of coffee here and there.

Taste:
Initial molasses sweetness is quickly joined by roasted oats and some char. The semi-sweet chocolate appears and transitions to bittersweet chocolate and obvious coffee notes emerge. Anise shows up near the end. Finishes on a sweet fading chocolate and molasses note.

Feel:
Smooth and creamy. Body is in the heavier side of medium

Overall:
This stout is a perennial favorite of mine. I pick up at least a 6 pack each year, if I can. The coffee and chocolate notes remind of coffee stouts, but are much less in your face. The heavier body is nice. Somehow, this particular bottle hid in the cellar for 2 years. It didn't last long after I found it.",3.87
Special Double Cream Stout,"L - black with mahogany highlights and a creamy tan head that dissipates somewhat quickly leaving behind some lacing
S - notes of semi sweet chocolate, roasted dark malts, coffee - smell is somewhat faint
T - follows the nose with semi sweet chocolate and roasted dark malts intermixed with sweet cream and coffee along with a somewhat nutty finish
F - medium bodied with light to medium carbonation. Smooth and velvety, but a little thin on the finish
O - a nice milk stout that doesn't really do anything wrong.",4.29
Special Double Cream Stout,"Poured gently from a bottle into a snifter glass, forming maybe a finger of tan head. Deep cola brown color. Smell is sweet/roasty oats. Taste is similar to the taste, just mostly roasty with some sweetness. Taste got a bit much after it warmed, wasn't a fan at all at that point. Medium bodied with moderate carbonation. A fine milk stout if you like the roasty nature.",3.62
Special Double Cream Stout,"It's a very good, strong and sweet stout, with the heavier body and roasty characteristics you'd expect from a stout, magnified with the extra maltiness and higher abv of a double stout. The hop, malt, roast and sweet flavors are well balanced, and overall, it's just all around an excellent beer.

On the newer brown label, the words ""Double Cream"" are larger than the rest of the name, so the two of us read that as ""doubly sweet stout"" rather than ""sweet double stout"", which is what it actually is - a maltier, stronger version of a sweet stout. It's still a cream stout so of course it is sweet, but it's not dessert levels of sweetness, which is good, in my opinion.

In other words, a Cream Stout is a sweet stout, and a Double Stout is a stronger, maltier stout, so this Double Cream Stout is both of those put together. It makes sense in hindsight :)

I've liked pretty much every beer I've tried from Bell's, although they're the most expensive 6-packs you can buy (around here at least). When other craft beers were $10 for a 6-pack, Bell's 6-packs were $17, so I normally never buy them.",5.0
Special Double Cream Stout,"Appearance: Pours a dark, nearly jet black color with a large and massive tan head that slowly elopes into the stout in liquid form. An ever transformation of head into beer that is a beautiful show. (4.25)

Aroma: Moderate to strong aromas of smooth coffee roast, creamed coffee, and chocolate milk. Mostly smooth coffee roast and creamed coffee. (4.00)

Flavor: Moderate flavors of smooth milk chocolate, sweet cream, and creamed coffee. A soft body with a smooth finish. Some smoke off the end. (4.00)

Feel: Medium bodied. Soft, and smooth. Moderate carbonation. (4.00)

Compared to Bells Porter: Pours a similar color with a darker and larger head. Stronger aromas. More creamed coffee and cream. Less roasted black malt and roast.

Compared to Founders' Porter 1/25/22: Pours a similar color with a slightly lighter colored head. Similar aromas. More smooth chocolate and cream. Slightly less airy coffee roast. Overall, similar.

Overall: This is a pretty good sweet cream stout. It pours an gorgeous appearance. The flavors are primarily focused around creamed coffee and that's what this beer reminds me of. I'm not a milk or cream stout person, but this one might change my mind and could grow on me. (Final Rating: 4.02)",4.02
Special Double Cream Stout,"Pours black with a finger of off white head reducing to a thick cap; decent lacing. Nose is bitter coffee, herbal and earthy hops, and bakers chocolate. Taste follows suit. Fairly bitter, earthy, not much sweetness or cream. Mouthfeel is thin and watery which is to be expected of the ABV I suppose. Okay beer. Won’t seek it out further.",3.41
Special Double Cream Stout,"12oz bottle served in a nonic glass. Packaged 09/24/2021. PRN 34794.

Appearance: Very dark brown, with some ruby red highlights at the edges. Thin tan head with some persistent sheets of lacing noted.

Smell: Sweet, roasted malt with some chocolate (cocoa powder, milk chocolate) notes. With a swirl, some coffee / espresso notes and just a bit of a metallic copper aroma.

Taste: Well blended sweet malt, cream/lactose sugars, roasted malt, coffee-like bitterness, and a little bit of char bitterness with a hint of tobacco as well.

Mouthfeel: Certainly holds up to its name. It's nicely thick and creamy smooth. Light carbonation underneath it all.

Overall / Drinkability: A very good stout, and went well with some chocolate covered pretzels. I think this would pair really well with a burger as a substitute for a milkshake. A bit of a sipping beer and I'm finding one is enough, but I would definitely get again.",4.0
Special Double Cream Stout,"Look: Poured black as strong coffee with a light tan head. Bubble foam lace on the glass.
Smell and Taste: Cocoa and coffee notes. Sweet but no overpowering.
Feel: Smooth going down but slightly watery.
Overall: Could use a little kick in the ass with a higher ABV. Gosh, am I starting to should like an alcoholic? LOL",4.16
Special Double Cream Stout,"Pour is esthetically pleasing, no head with a nice straight pour to the bottom of a tullip glass. A nice lacing surrounds the outermost layer of the glass. Best enjoyed cold, but not ice cold. Aromas of dark chocolate, cocoa, hazelnut, roasted malt, with less of a creamy taste but more of a creamy feel. This is the kind of beer that leaves you feeling warm, that snuggles the inside of your stomach. The earthy-ness brings in autumn vibes, a beer best enjoyed sitting next to a fire that’s fueled with oak wood. Not considerable dry. Overall a great dessert beer.",4.2
Special Double Cream Stout,"12 ounce bottle poured into a tulip glass. PKG 9/13/2021, so pretty fresh.

L---Darkest brown with orange around the edges. Medium light brown head faded quickly to a ring and left nice lacing.

S---Malty as advertised. Coffee & toasty malts.

T---Follows the nose...coffee and roasted malts.

F---Medium/full bodied. Creamy, as advertised.

O---A really nice one. Would get again.",4.02
Special Double Cream Stout,"Virtually no head when poured on tap. What little foam there is, dissipates quickly. Smells and taste of coffee, slight vanilla, and spice. Bitterness level is just right. Nothing really stands out, pretty mediocre",3.42
Special Double Cream Stout,"From a 12 fl. oz. bottle dated 08/17/2020. Sampled April 4, 2021.

It pours near black with a modest, diminishing tan head.

The aroma has a little chocolate and vanilla with a mild floral hop profile underneath.

Light to medium mouthfeel.

The taste is also creamy and dark but the finish feels clean to me.",3.97
Special Double Cream Stout,"L: Pours black as night in color with a bitchin, tall espresso head.
S: Smells rich of coffee, roasted malts, dark fruits, slight amount of coffee.
T: Very much follows the nose, sweet dark fruit flaor.
F: Low carbonation, full-bodied, silky, smooth.
O: Not a bad brew, I'd just like it to be more roasted.",3.88
Special Double Cream Stout,"A: Glistening highlights of Merlot outline a pour that was a rich chocolate color. A milky froth capping of one finger, was tan-hide in color, was short lived. Tiny effervesce bubbles slowly make their way though the darken experience in the vessel with a solid gold lace band encircling above like a halo.

S: Creamy rich and milky chocolate character with some marshmallow highlights on the opening nose. Eloquent milky coffee roast is freshly grounded and straight to the glass. Dark chocolate is sweet along with some burnt caramel and cocoa. There's a bit of smokey sweet dark fruit about, cherries and plums in particular that mixes with some roasted pine and silty charred remains. When all is said and done everything blends beautifully together in a balanced way.

T: The flavor was equally rich and rewarding, sweet vanilla and milky roast is very flavorful, along with some smoky wood highlights. Burnt molasses and caramel creamer add sweetness along with some dark fruit of plums and black cherries. There is some roasted pine hop leaves, milky lactose that blends well with the subtle smoky character and backbone. Wet silty ash hints are smooth as silk.

M: Full bodied experience on the mouthful, very creamy, with a lot of depth. A softly carbonated presence with just the right amount of tingle for a big stout beer. Warm roasted warming on the hold.

O: Overall a perfectly balanced brew, smooth and softly roasted sweet cream stout that is dessert in a glass with an exceptional drinkability. Sweet vanilla, rich coffee roastiness defines this drink, like a smooth Italian coffee. Huge creamy mouthful is the explanation point along with a lingering wet silty bitterness that begs for more sips. Poetry in a glass.",4.26
Special Double Cream Stout,"Poured into a tall clear pint glass. Pitch black in color, perhaps a faint ruby on the edges. Somewhat sized brown head with good retention and lacing.

Aroma: toasted/roasted grains and malts, chocolate, cocoa, coffee, cream, lactose, burnt caramel, and toffee.

Taste: I'm tasting the toasted/roasted grains and malts especially with some hop bite. Also tasting some more bitter coffee and dark chocolate. Because of this, the sweet notes mentioned in the aroma have more of a minor role, although I can still taste the lactose/milky notes somewhat well. Body is medium-light.",4.1
Special Double Cream Stout,"Serving: On tap at Brasil (Houston, TX) served in a shaker pint glass.

Appearance: Relatively opaque, dark brown with ruddy tones. Pours with a short head of tan foam and leaves a few streaks of lace.

Smell: Toasty roasted grains and hot chocolate.

Taste: Less assertive roasted malt; coffee, chocolate and caramel. Leans a little sweet and boozy but remains restrained.

Mouthfeel: Medium body, creamy smooth feel and softer carbonation.

Overall: A solid and drinkable, malt focussed stout. Went down well alongside morning coffee.",3.99
Special Double Cream Stout,"Pours like a syrupy coca cola. Not as fizzy. Very little head in my teku glass. Still practicing smelling - this one I get cold coffee - making me wonder if it would get better as I let it warm up, has been chilling in my very cold fridge. I'm also getting bitter dark chocolate in the smell. I can't wait to taste. Nice classic stout flavor. Not too bitter, some coffee flavors, as I let it rest on my tongue I get a slight numbing experience, only 6.1% abv though. The mouth feel is not as creamy, not as silky as I remember stouts to be, this one being my first in at least a couple years, but I feel like that makes it a bit more drinkable. I do want some water after, it's like a dessert in that way.",4.12
Plead The 5th Imperial Stout,"12 oz can poured into a snifter at 55 degrees F. Side by side tasting with BBA Plead the 5th:
L - dark and silky with a dark hazelnut head that quickly evaporated
S - roasted malt, coffee, molasses
T - follows the nose, a bit of chocolate on the finish
F - thick mouthfeel with medium carbonation
O - very nice stout, bitter notes of coffee and roasted malt mix with a sweet molasses flavor",4.5
Plead The 5th Imperial Stout,"12/01/21 It's aged a year and a half since my comment below and it's much more mature in taste. My only characteristic of this beer that is not improved is the mouthfeel. It's a bit on the thin side.
********************************************
My favorite Imperial Stout and this one is just off the brewing/packaging line so it's tasting a bit young. I'll score it higher after some aging.",4.48
Plead The 5th Imperial Stout,"—deep colored bottle pour with a thin foam cap and an aroma of licorice and vitamin K. The flavor is full and rich, toasted malt, molasses, licorice are prominent. The brew is a bit sweeter than I prefer. The mouthfeel is very smooth.",4.14
Plead The 5th Imperial Stout,"2011 vintage opened on 1/3/20. Aggressive pour yielded Low carbonation. I poured it back and forth between pint glasses to get it to breathe a bit and roused 0.5 fingers of marshmallowy-thick dark brown head with great retention. Liquid is pitch black. Very good looking. Aroma is molasses and bourbon and cocoa, some vanilla and coffee. Decent aroma. Flavor is remarkably sound after 8-9 years in the cellar and 2 house moves. Only off note is slight cardboard in the aftertaste which knocks the enjoyment down a bit. Strong beer that got a lot mellower in time and is quite enjoyable!",4.06
Plead The 5th Imperial Stout,"Damned fine RIS! I did some homework on this brew, decided it looked really good and it was everything I hoped it would be. Can’t wait to buy it again and would highly recommend this as one of the better RIP’s I have had.",4.42
Plead The 5th Imperial Stout,"Bottled 1/16/15; drank 3/10/17 @ the Yarchives.

Black appearance.

A violent pour yielded a nice dark khaki head; decent lace.

Blackberry, bakers chocolate, raspberry & marshmallow notes in the nose; enticing!

Thick, creamy mouthfeel.

Blackberry & cream flavors up front; bakers chocolate notes on the finish. Faint booze heat emerged as this warmed.

The nose was incredible, but the flavor wasn't transcendent. Very good, and just shy of great...",4.17
Plead The 5th Imperial Stout,"Two and a half year old 12 oz bottle in a jar glass. Hardly a lick of head. Jet black Body.

Nose has a Molasses-heavy scent. Deeper notes of cinnamon and some leather tones also present more as it warms. Almost black licorice.

Taste is awesome - lots going on. Really like that it is heavy but complex - evolves throughout the pour - sweeter malts pop early and black Malts dance later.

Slick mouthfeel and i think it could stand a bit more bubbles. Maybe a product of it being an aged beer in a bottle.

Really nice - like this beer and think the classic imperial Russian stout malt profile do this beer week.",4.15
Plead The 5th Imperial Stout,"355ml bottle from Brewdog.com (£4.90):
A jet black, opaque beer that's got a very fine, tan brown lacing on top but it quickly fades to a bubbly lacing around the circumference a few seconds later. The nose isn't quite as strong as you'd expect from an 11% beer but opens with dark malts, coffee & an earthy bitterness as well as some alcohol & touches of vanilla. The taste is stronger although the alcohol is surprisingly well hidden given the strength, there's plenty dark malts & a few smoked flavours with earthy hops & hints of caramel alongside some dark fruits sitting in the background. Its a full bodied beer with light carbonation & a fairly thick, smooth feel that goes down well with a pleasantly warming feel to round things off; great stuff. ",4.17
Plead The 5th Imperial Stout,"Thank you FlintB for these!
2016 vs 2017 side by side, poured into tekus

2016:
A- Black with a two finger tan head 4.25

S- Dark fruits, dark chocolate, roasted malts, caramel malts, hints of licorice. 4.25

T- Roasted malts, dark fruits, chocolate, some coffee, caramel malts, touch of licorice. 4.5

M- Smooth, medium body. 4

O- A nice stout for aging, nice balanced dark fruits to the base beer, very enjoyable. 4.25

2017:
A- Black with a two finger tan head. 4.25

S- Roasted malts, dark chocolate, caramel malts, some dark fruits, hints of licorice. 4.25

T- Roasted malts, chocolate, touch of dark fruit, caramel malts, hint of licorice. 4.5

M- Smooth, medium body. 4

O- A tasty stout, very nice balance. 4.25",4.33
Plead The 5th Imperial Stout,"No date or vintage on the bottle. Not a very big aroma as compared to other RIS that I have had in the past. On the taste I'm getting a fair amount of dark fruit notes but it's melded well together, some baker's chocolate, nice roast character on the finish. Yes, black licorice is a note that I can agree with on this beer. The 11% abv is well hidden, just a slight sting. I also agree that there is a good hop presence on the beer which I can care less for. It's a good RIS but it's not up there with the greats. Cheers! A-",4.3
Big Bad Baptist,"12 ounce can into an Epic snifter, poured at 50°.
Deep night black with a generous finger of dense foam.
Smell on the spin is Coffee up front, malt sweetness right behind.
Taste is roasty malt, fresh pulled espresso, rich dark cacao, sweet tobacco. The bourbon barrel is subtle, but present. Coffee is the star of this show.
Feel is smooth, decadently rich, light to medium carbonation.
Overall: Beautifully smooth coffee Stout sipper, very well-executed and balanced. One of Anerica’s Best.",4.62
Big Bad Baptist,"Pours black, gloriously dark with a wondrous two finger head of nicely bubbled foam. Aroma is strongly coffee and dark chocolate. I could smell this brew all day. Taste is not as carbonated as I thought, a light chocolate than anticipated and the coffee is likewise present, but subdued. None of this is truly as bad as it sounds, but is noticeable. This is very pleasant and for this ABV, very drinkable. An easy to like imperial stout.",4.43
Big Bad Baptist,"Rel #101. Pours a dark, dark brown with a faint hint of red. Fully opaque in the glass, with a think khaki colored head that quickly receded to a long-lasting cap. Aroma is really nice. Rich chocolate dominates, while the coffee and whiskey barrels have faded.

Taste is almost the opposite of the nose. No direct coffee notes, but plenty of roast and some really nice barrel flavors. There's not much in the way of sweetness, but that's not at all a bad thing. This beer is several years old, and while I can't attest to what it tastes like fresh, it has a certain balanced mellowness to it that I'm really enjoying. Full bodied and smooth going down.",3.8
Big Bad Baptist,Might have gotten one of the bad batches(2020 is all I remember). Had a weird sour note i couldnt shake. Got a little better as it warmed but not much. Definitely wont be buying again. Disappointing,3.0
Big Bad Baptist,This is a beautiful beer. Pours big with tan head on dark black body. Thick luscious mouthfeel with lots of dark chocolate and coffee flavors and a lingering whiskey finish. Almost chewy overall. Really enjoyed this.,4.88
Big Bad Baptist,"Attractive near black color with ample tan head. Aroma of whiskey and cocoa. Taste is whiskey barrel, cola, coffee, and char from roasted malts. I’m not sure if there is cinnamon added but I swear I detect a trace of cinnamon. Well balanced with a solid mouthfeel. Overall a very solid barrel aged coffee stout.",4.22
Big Bad Baptist,"Pours a deep black that you can't see through, nice tan colored head that laces nicely as it fades. Huge roasted malt aromas with hints of coffee and a whiskey sweetness. Tastes bigger than it smells with huge coffee and roasted malts upfront with some hints of cinnamon in the middle and a really well balanced whiskey flavoring at the end. Thick, chewy, absolutely awesome!",4.63
Big Bad Baptist,"I did enjoy this and I'd like to try it's other variants. The whiskey wasn't very prevalent but it was there and it helps sometimes but if i want those flavors more I'd probably look elsewhere. That being said the coffee was more subtle than SOB and this was just a more well rounded brew with the roasted coffee still slightly coming forth more. I'm glad the stouts are keeping up to reputation for Epic.

Yo the other reviews are kind of wild and its making me think this is straight up hit or miss depending on the batch and they gotta sort that ish out period.",4.04
Big Bad Baptist,"22 oz bomber poured into a tulip glass at 55 degrees F. This is a 2019 vintage I believe.
L - dark with a lovely hazelnut head that hung around for the festivities
S - malt, bourbon, coffee beans
T - big and bold, flavors of malt, bourbon, coffee, no sweetness in this beer; the warmer the beer gets, the more the whiskey comes out on the back end
F - thick with minimal carbonation
O - interesting beer, seems dry and a lot of malt flavor, the bourbon is a bit understated, but it's back there",4.21
Big Bad Baptist,"Dark dark thick back strap molasses color,whiskey, and oak right on the nose, floral hints to taste with strong whiskey finish. Light mouth feel small head dark chocolate as it warms",4.3
Big Bad Baptist,"I absolutely do not see what attracts people to this cloying, boozy mess. It's almost medicine-like. No body, no mouthful, no nothing. Totally undrinkable. It's not often I find a beer that I don't like assuming I'm not straying out of my lane of preferred styles, but this isn't a case of ""I don't prefer it."" This is just plain awful. I spilled it down the drain.",1.3
Big Bad Baptist,"An absolutely breathtaking imperial stout. Smells and tastes like an iced mocha. It coats your entire mouth with a very pronounced chocolate creaminess. Whiskey is there, but not upfront and does not overpower. Drinks incredibly smooth for the ABV. Clearly was not spoiled like others have reported. Pretty close to perfection.",4.54
Big Bad Baptist,"5/2020 version. Aged in whiskey barrels.
12oz can. Could not finish.
Looks good.
Coffee and booze.
The more offensive taste is unsweetened bitter chocolate and/or cloying fruitiness.
And sourness.
I don’t know if it’s an infection or supposed to taste this way.
Thick mouthfeel, chaulkey presence.
Now looking back I see some other people have found this to be sour and/or offensive licorice tastes.",2.31
Big Bad Baptist,"Had a few months back
On-Tap (Monumental Beerworks)
10 oz. Glass

Poured into a glass a very nice dark brown/black color, with some pretty nice carbonation, with a pretty nice thick/creamy one-finger tan head, which also leaves some minimal sticky lacing behind. The nose is pretty nice, malty, hoppy, with a pretty nice touch of chocolate/toffee, coffee, vanilla, licorice, bourbon/oak notes. The taste is pretty nice, malty, hoppy, with a pretty nice touch of chocolate/toffee, coffee, with a pretty nice touch of vanilla, licorice, pretty nice bourbon/oak notes. Full Body, ABV is hidden very nicely, with a slight dry/bitter finish, a pretty nice sipper. Overall, this is a pretty tasty beer.",4.0
Big Bad Baptist,"Strong booze on the nose. Pours a deep, dark brown with appropriate chocolate brown head, which fades to a finely laced film. First taste is whisky. Lots of it. If I let it linger, effervescent on the tongue. Once it warms a bit, coffee and cacao start to shine. Finishes with a slight roasted flavor.",4.44
La Folie,"Great example of the style. Well balanced and delicious! Just the right amount of sour, and a wonderful depth of flavor. Just right for a before dinner quaff. I love this beer!",4.75
La Folie,"After the Tycho show, had the sublime sour brown ale from New Belgium. Delicious balance of sour! Well done. I'd have it again in a flash.

Great outside on a Late spring evening!",4.0
La Folie,"Poured into a Duvel tulip. 2017 vintage.

Ruddy brown hue. Minimal to no head.

Aroma of oaky tannins, light cherry-berry, dark maltiness.

Flavor is also dominated by oak tannins, dark fruit like date and prune, and a lighter but pleasant lightly sour bacterial note.

Mouthful is surprisingy light.

A very nice approachable sour brown ale.",3.94
La Folie,"I definitely need to have this a couple times, this is the first of this specific style I've had as well so I've nothing to compare it to. I feel like I've had other things I like better that hit similar tasting notes but this definitely isn't bad. Will need to have again for sure.",3.58
La Folie,Good stuff but quite sour and not that complex. Still it's really in style and it's balanced overall. The sourness takes you for a ride. Almost citric,4.09
La Folie,"Look: Clear, very dark brown/amber color with a nice head and decent lacing.

Smell: Cherry, oak, flanders' funkiness, and yeast.

Taste: Taste is similar to the smell. Cherry, French oak, funk, and yeast.

Feel: Mouthfeel is surprisingly nice. Not overly sour, nicely carbonated, very easy drinking.

Overall: This beer really surprised me. I'm rating it higher than it's current score.",4.5
La Folie,"22oz. bottle - 2017 vintage

Pours dark maroon red with a khaki colored foam head. Smells like tart red fruits, dark fruits, cherry, raisin, fig, plum, red wine, mild funk, barnyard hay, some dark caramel malts, chocolate, vanilla, oak, caramel, toffee, molasses, dried fruit, apple, hint of spice, with earthy herbal grassy hops. Tastes like red grapes, cherries, sour red fruit, plum, raisin, fig, dark fruits, dried fruit, apple, rich caramel malts, toffee, molasses, chocolate, vanilla, oak, red wine, mild funk, barnyardy hay, hints of spice, with earthy floral grassy hops. Feels medium bodied, creamy slick with smooth moderate carbonation. Overall a real nice Flanders style oud bruin.",4.61
